patch_addr,mem_old,patch
0x921afe,90E80C980D6A,FF1548875801
0x921b1f,90E8EB970D6A,FF1548875801
0x9220c8,90E857490D6A,FF1520885801
0x9220e8,90E837490D6A,FF1520885801
0x922118,90E807490D6A,FF1520885801
0x922138,90E8E7480D6A,FF1520885801
0x9221c8,90E857480D6A,FF1520885801
0x9221e8,90E837480D6A,FF1520885801
0x922598,90E887440D6A,FF1520885801
0x9225b8,90E867440D6A,FF1520885801
0x922c7e,90E88C860D6A,FF1548875801
0x922c9f,90E86B860D6A,FF1548875801
0x922ee8,90E8373B0D6A,FF1520885801
0x922f18,90E8073B0D6A,FF1520885801
0x922f98,90E8873A0D6A,FF1520885801
0x923218,90E807380D6A,FF1520885801
0x92326e,90E89C800D6A,FF1548875801
0x92328f,90E87B800D6A,FF1548875801
0x92355c,90E8C3340D6A,FF1520885801
0x92357c,90E8A3340D6A,FF1520885801
0x9235cc,90E853340D6A,FF1520885801
0x92374c,90E8D3320D6A,FF1520885801
0x9238a7,90E8637A0D6A,FF1548875801
0x9238d4,90E8367A0D6A,FF1548875801
0x923e42,90E843130D6A,FF1550885801
0x923ea1,90E805660D6A,FF154C885801
0x924462,90E816050D6A,FF15F8875801
0x9244e9,90E811A67275,FF1514835801
0x924515,90E865A57275,FF1540835801
0x92453e,90E8BCA57275,FF1514835801
0x92456b,90E88FA57275,FF1514835801
0x92460f,90E8EBA47275,FF1514835801
0x92462f,90E84BA47275,FF1540835801
0x92464b,90E85F9B7275,FF1504835801
0x9246fb,90E8FFA37275,FF1514835801
0x924729,90E8819A7275,FF1504835801
0x9247bf,90E83BA37275,FF1514835801
0x924818,90E8E2A27275,FF1514835801
0x9248dc,90E89EA17275,FF1540835801
0x924914,90E8E6A17275,FF1514835801
0x924978,90E802A17275,FF1540835801
0x9249c9,90E8B1A07275,FF1540835801
0x924baf,90E855210D6A,FF1588885801
0x924bfc,90E87E9E7275,FF1540835801
0x924ca1,90E8599E7275,FF1514835801
0x924cc9,90E8F1947275,FF1508835801
0x924cd9,90E871957275,FF150C835801
0x924d9d,90E8DD9C7275,FF1540835801
0x924f5a,90E8209B7275,FF1540835801
0x9252ec,90E80E987275,FF1514835801
0x925432,90E8C8967275,FF1514835801
0x925453,90E827967275,FF1540835801
0x925fe3,90E8178B7275,FF1514835801
0x9261e2,90E896E70C6A,FF15F8875801
0x9265c3,90E837857275,FF1514835801
0x9265e4,90E896847275,FF1540835801
0x9266c1,90E839847275,FF1514835801
0x9266e2,90E898837275,FF1540835801
0x9266f6,90E8A7020D6A,FF1510885801
0x928308,90E895E60C6A,FF1510885801
0x9286f6,90E877A70C6A,FF150C885801
0x928704,90E8460C7275,FF15F4815801
0x929a99,90E861507275,FF1514835801
0x92b4a5,90E855367275,FF1514835801
0x92b4c6,90E8B4357275,FF1540835801
0x92b574,90E807A93369,FF1598835801
0x92b591,90E82CE23469,FF15D8835801
0x92b5a4,90E8F9BF3369,FF151C845801
0x92b5b3,90E802A93369,FF15E8845801
0x92b5ed,90E80D357275,FF1514835801
0x92b60e,90E86C347275,FF1540835801
0x92b62a,90E88BA83369,FF15E8845801
0x92b664,90E896347275,FF1514835801
0x92b685,90E8F5337275,FF1540835801
0x92b6c3,90E837347275,FF1514835801
0x92b6e4,90E896337275,FF1540835801
0x92b700,90E8B5A73369,FF15E8845801
0x92b71e,90E897A73369,FF15E8845801
0x92b7ae,90E8CDA63369,FF1598835801
0x92b831,90E89214106A,FF15F0875801
0x92b860,90E82A2A7275,FF1510835801
0x92b882,90E8082A7275,FF1510835801
0x92b916,90E8E4317275,FF1514835801
0x92b938,90E842317275,FF1540835801
0x92b9a5,90E855317275,FF1514835801
0x92b9c3,90E8B7307275,FF1540835801
0x92ba37,90E87EA43369,FF15E8845801
0x92c0af,90E894B03369,FF1594835801
0x92c267,90E836A70C6A,FF1510885801
0x92d184,90E819980C6A,FF1510885801
0x92f338,90E8C2F77175,FF1514835801
0x92f356,90E824F77175,FF1540835801
0x92f42d,90E8CDF67175,FF1514835801
0x92f44b,90E82FF67175,FF1540835801
0x92f45f,90E83E750C6A,FF1510885801
0x92f8b9,90E80AD40F6A,FF15F0875801
0x92f93a,90E889D30F6A,FF15F0875801
0x92fa0d,90E8B6D20F6A,FF15F0875801
0x92fa5a,90E869D20F6A,FF15F0875801
0x92fadd,90E8E6D10F6A,FF15F0875801
0x92ffd2,90E8A6490C6A,FF15F8875801
0x930441,90E882C80F6A,FF15F0875801
0x93052d,90E896C70F6A,FF15F0875801
0x930aa2,90E858E07175,FF1514835801
0x930c88,90E872DE7175,FF1514835801
0x93131e,90E8255E3369,FF1594835801
0x931609,90E8BAB60F6A,FF15F0875801
0x9316fd,90E8C6B50F6A,FF15F0875801
0x931750,90E873B50F6A,FF15F0875801
0x9317a6,90E81DB50F6A,FF15F0875801
0x9317ba,90E809B50F6A,FF15F0875801
0x93182a,90E899B40F6A,FF15F0875801
0x931979,90E84AB30F6A,FF15F0875801
0x931daf,90E814AF0F6A,FF15F0875801
0x931dcf,90E8F4AE0F6A,FF15F0875801
0x931e17,90E8ACAE0F6A,FF15F0875801
0x931e2b,90E898AE0F6A,FF15F0875801
0x931e56,90E86DAE0F6A,FF15F0875801
0x931f05,90E81A4B0C6A,FF1520885801
0x93201d,90E8A6AC0F6A,FF15F0875801
0x93207a,90E849AC0F6A,FF15F0875801
0x932131,90E892AB0F6A,FF15F0875801
0x9321ec,90E8D7AA0F6A,FF15F0875801
0x93220d,90E8B6AA0F6A,FF15F0875801
0x93226a,90E859AA0F6A,FF15F0875801
0x93231c,90E8274E3369,FF1594835801
0x932528,90E89BA70F6A,FF15F0875801
0x932742,90E8014A3369,FF1594835801
0x9327fd,90E8C6A40F6A,FF15F0875801
0x9328d9,90E8EAA30F6A,FF15F0875801
0x93293a,90E889A30F6A,FF15F0875801
0x93295a,90E869A30F6A,FF15F0875801
0x932b39,90E88AA10F6A,FF15F0875801
0x932b5a,90E869A10F6A,FF15F0875801
0x932ce8,90E8373D0C6A,FF1520885801
0x932d58,90E8C73C0C6A,FF1520885801
0x932da9,90E8763C0C6A,FF1520885801
0x932def,90E845910E6A,FF15EC875801
0x932e5f,90E8D5900E6A,FF15EC875801
0x932efc,90E8233B0C6A,FF1520885801
0x932f58,90E8C73A0C6A,FF1520885801
0x932fb9,90E8663A0C6A,FF1520885801
0x933018,90E8073A0C6A,FF1520885801
0x933038,90E8E7390C6A,FF1520885801
0x933098,90E887390C6A,FF1520885801
0x9330dc,90E843390C6A,FF1520885801
0x933c13,90E8A2223369,FF15E8845801
0x933c24,90E891223369,FF15E8845801
0x933c35,90E880223369,FF15E8845801
0x933c46,90E86F223369,FF15E8845801
0x933c5a,90E85B223369,FF15E8845801
0x93416f,90E80C1D3369,FF1598835801
0x934180,90E8FB1C3369,FF1598835801
0x934191,90E8EA1C3369,FF1598835801
0x934336,90E87F1B3369,FF15E8845801
0x934347,90E86E1B3369,FF15E8845801
0x934358,90E85D1B3369,FF15E8845801
0x934f3c,90E83EC44A66,FF15F0885801
0x93505d,90E853223369,FF15A4835801
0x935074,90E83C223369,FF15A4835801
0x9350ca,90E8E6213369,FF15A4835801
0x935118,90E898213369,FF15A4835801
0x935264,90E8DF1E3369,FF1594835801
0x93527e,90E85A203369,FF1518845801
0x93528d,90E84B203369,FF1518845801
0x93529e,90E80F233369,FF153C845801
0x9352f4,90E8C10B3369,FF15E8845801
0x93530d,90E8A80B3369,FF15E8845801
0x9353d4,90E86F1D3369,FF1594835801
0x9353ee,90E8C21E3369,FF15A4835801
0x9353fd,90E8DB1E3369,FF1518845801
0x93540c,90E8CC1E3369,FF1518845801
0x93541d,90E890213369,FF153C845801
0x935471,90E8440A3369,FF15E8845801
0x93552f,90E886093369,FF15E8845801
0x93563b,90E8751C3369,FF15A4835801
0x935687,90E8291C3369,FF15A4835801
0x9357a5,90E89E193369,FF1594835801
0x935835,90E8A31A3369,FF1518845801
0x935844,90E8941A3369,FF1518845801
0x935853,90E8851A3369,FF1518845801
0x935930,90E885053369,FF15E8845801
0x936023,90E857B34A66,FF15F0885801
0x9363a6,90E81D690F6A,FF15F0875801
0x9363b8,90E80B690F6A,FF15F0875801
0x9363c3,90E800690F6A,FF15F0875801
0x9367ab,90E8D0F63269,FF1598835801
0x9367bf,90E8BCF63269,FF1598835801
0x9367d0,90E8ABF63269,FF1598835801
0x9367e1,90E89AF63269,FF1598835801
0x9367f2,90E889F63269,FF1598835801
0x936acb,90E8E5073369,FF15A4835801
0x936b19,90E897073369,FF15A4835801
0x936b2c,90E884073369,FF15A4835801
0x936b73,90E83D073369,FF15A4835801
0x936df3,90E850033369,FF1594835801
0x936e10,90E8C8043369,FF1518845801
0x936e1f,90E8B9043369,FF1518845801
0x936e2e,90E8AA043369,FF1518845801
0x936e71,90E844F03269,FF15E8845801
0x936e8a,90E82BF03269,FF15E8845801
0x937033,90E810013369,FF1594835801
0x937050,90E888023369,FF1518845801
0x93705f,90E879023369,FF1518845801
0x93706e,90E86A023369,FF1518845801
0x9370b7,90E8FEED3269,FF15E8845801
0x9370d0,90E8E5ED3269,FF15E8845801
0x9371f3,90E850FF3269,FF1594835801
0x937210,90E8C8003369,FF1518845801
0x93721f,90E8B9003369,FF1518845801
0x93722e,90E8AA003369,FF1518845801
0x937275,90E840EC3269,FF15E8845801
0x93728e,90E827EC3269,FF15E8845801
0x937a83,90E8F7984A66,FF15F0885801
0x9385ff,90E881EC3269,FF15F0845801
0x93866a,90E816EC3269,FF15F0845801
0x9386cf,90E8B1EB3269,FF15F0845801
0x9387f8,90E888EA3269,FF15F0845801
0x93887c,90E804EA3269,FF15F0845801
0x938ed0,90E8AA844A66,FF15F0885801
0x938fde,90E89C834A66,FF15F0885801
0x939085,90E8E2BE0F6A,FF1554885801
0x939121,90E846BE0F6A,FF1554885801
0x939973,90E8F4B50F6A,FF1554885801
0x939a0c,90E85BB50F6A,FF1554885801
0x939aa0,90E8C7B40F6A,FF1554885801
0x93a3d3,90E8A76F4A66,FF15F0885801
0x93bb5b,90E842BA3269,FF151C845801
0x93bb6e,90E82FBA3269,FF151C845801
0x93bb81,90E81CBA3269,FF151C845801
0x93bb94,90E809BA3269,FF151C845801
0x93bba7,90E8F6B93269,FF151C845801
0x93c3b3,90E8FDAE3269,FF15A4835801
0x93c404,90E8ACAE3269,FF15A4835801
0x93c86f,90E8F8860F6A,FF1554885801
0x93ca58,90E80F850F6A,FF1554885801
0x93e1a1,90E8A28F3269,FF1594835801
0x93e1ba,90E843783269,FF154C845801
0x93e1cb,90E852723269,FF1510845801
0x93e283,90E82D903269,FF15A4835801
0x93e2a5,90E878713269,FF1510845801
0x93e2c4,90E859713269,FF1510845801
0x93e378,90E8A5703269,FF1510845801
0x93e396,90E867763269,FF154C845801
0x93e3de,90E8FA8E3269,FF1518845801
0x93e496,90E81F7A3269,FF15E8845801
0x93e57a,90E8C98B3269,FF1594835801
0x93e593,90E86A743269,FF154C845801
0x93e5a4,90E8796E3269,FF1510845801
0x93e613,90E89D8C3269,FF15A4835801
0x93e63c,90E8E16D3269,FF1510845801
0x93e65b,90E8C26D3269,FF1510845801
0x93e701,90E81C6D3269,FF1510845801
0x93e71f,90E8DE723269,FF154C845801
0x93e766,90E8728B3269,FF1518845801
0x93e7ea,90E8CB763269,FF15E8845801
0x93fba9,90E81AD10E6A,FF15F0875801
0x93fbc7,90E8FCD00E6A,FF15F0875801
0x93fbd4,90E8EFD00E6A,FF15F0875801
0x940014,90E8E6EA7075,FF1514835801
0x940743,90E8006A3269,FF1594835801
0x94083e,90E805693269,FF1594835801
0x940887,90E8BC683269,FF1594835801
0x940950,90E8F3673269,FF1594835801
0x94097f,90E8C4673269,FF1594835801
0x941b1a,90E82E200E6A,FF1508885801
0x9425f5,90E88B4C3269,FF15F0845801
0x94272b,90E8554B3269,FF15F0845801
0x942797,90E8E94A3269,FF15F0845801
0x942901,90E87F493269,FF15F0845801
0x942967,90E819493269,FF15F0845801
0x945078,90E8CB203269,FF1594835801
0x945095,90E843223269,FF1518845801
0x9450a4,90E834223269,FF1518845801
0x9450b3,90E825223269,FF1518845801
0x9450f1,90E8C40D3269,FF15E8845801
0x94519e,90E8A51F3269,FF1594835801
0x9451bb,90E81D213269,FF1518845801
0x9451ca,90E80E213269,FF1518845801
0x9451dc,90E8FC203269,FF1518845801
0x94521a,90E89B0C3269,FF15E8845801
0x945384,90E8BF1D3269,FF1594835801
0x94539e,90E83A1F3269,FF1518845801
0x9453ad,90E82B1F3269,FF1518845801
0x9453bf,90E8191F3269,FF1518845801
0x9453fd,90E8B80A3269,FF15E8845801
0x9454aa,90E8991C3269,FF1594835801
0x9454c7,90E8111E3269,FF1518845801
0x9454d6,90E8021E3269,FF1518845801
0x9454e8,90E8F01D3269,FF1518845801
0x945526,90E88F093269,FF15E8845801
0x9455db,90E8E8760E6A,FF15F0875801
0x94563e,90E885760E6A,FF15F0875801
0x945654,90E86F760E6A,FF15F0875801
0x9456c0,90E8CA8B7075,FF1510835801
0x9456e5,90E8A58B7075,FF1510835801
0x945758,90E86B750E6A,FF15F0875801
0x9457bb,90E808750E6A,FF15F0875801
0x9457d1,90E8F2740E6A,FF15F0875801
0x945812,90E8A3063269,FF15E8845801
0x94599a,90E8A9173269,FF1594835801
0x9459b7,90E821193269,FF1518845801
0x9459c6,90E812193269,FF1518845801
0x9459d5,90E803193269,FF1518845801
0x945a13,90E8A2043269,FF15E8845801
0x945ac0,90E883163269,FF1594835801
0x945add,90E8FB173269,FF1518845801
0x945aec,90E8EC173269,FF1518845801
0x945afe,90E8DA173269,FF1518845801
0x945b3c,90E879033269,FF15E8845801
0x945cdd,90E866143269,FF1594835801
0x945cfa,90E8DE153269,FF1518845801
0x945d09,90E8CF153269,FF1518845801
0x945d1b,90E8BD153269,FF1518845801
0x945d56,90E85F013269,FF15E8845801
0x945e15,90E82E133269,FF1594835801
0x945e2f,90E881143269,FF15A4835801
0x945e41,90E897143269,FF1518845801
0x945e50,90E888143269,FF1518845801
0x945e5f,90E879143269,FF1518845801
0x945e9a,90E81B003269,FF15E8845801
0x947210,90E85DBC0A6A,FF150C885801
0x9474e3,90E88AB90A6A,FF150C885801
0x9478f8,90E8B8F93169,FF15A4835801
0x947909,90E8A7F93169,FF15A4835801
0x947aa3,90E8A0F63169,FF1594835801
0x947ac0,90E818F83169,FF1518845801
0x947acf,90E809F83169,FF1518845801
0x947ade,90E8FAF73169,FF1518845801
0x947b27,90E88EE33169,FF15E8845801
0x947b40,90E875E33169,FF15E8845801
0x947c63,90E8E0F43169,FF1594835801
0x947c80,90E858F63169,FF1518845801
0x947c8f,90E849F63169,FF1518845801
0x947c9e,90E83AF63169,FF1518845801
0x947ce5,90E8D0E13169,FF15E8845801
0x947cfe,90E8B7E13169,FF15E8845801
0x947dbb,90E8F5F43169,FF15A4835801
0x947e07,90E8A9F43169,FF15A4835801
0x94a6d5,90E8EE250E6A,FF15F0875801
0x94ae1b,90E838B23269,FF15D0835801
0x94ae45,90E8ECDC3269,FF15FC835801
0x94ae50,90E8E1DC3269,FF15FC835801
0x94ae5f,90E8D2DC3269,FF15FC835801
0x94ae6a,90E8C7DC3269,FF15FC835801
0x94af67,90E808B13269,FF15B4835801
0x94afb3,90E8BCB03269,FF15B4835801
0x94affb,90E858B03269,FF15D0835801
0x94b025,90E80CDB3269,FF15FC835801
0x94b030,90E801DB3269,FF15FC835801
0x94b03f,90E8F2DA3269,FF15FC835801
0x94b04a,90E8E7DA3269,FF15FC835801
0x94b147,90E828AF3269,FF15B4835801
0x94b18f,90E8E0AE3269,FF15B4835801
0x94c11c,90E8A70B0E6A,FF15F0875801
0x94c19a,90E8290B0E6A,FF15F0875801
0x94c41d,90E8A6080E6A,FF15F0875801
0x94c47a,90E849080E6A,FF15F0875801
0x94c52c,90E897070E6A,FF15F0875801
0x94c54d,90E876070E6A,FF15F0875801
0x94c5aa,90E819070E6A,FF15F0875801
0x94c6cd,90E8F6050E6A,FF15F0875801
0x94c739,90E88A050E6A,FF15F0875801
0x94c78e,90E8B5A93169,FF1594835801
0x94cbed,90E8D6000E6A,FF15F0875801
0x94cc2a,90E899000E6A,FF15F0875801
0x94cc4a,90E879000E6A,FF15F0875801
0x94ce2d,90E896FE0D6A,FF15F0875801
0x94db0f,90E825E40C6A,FF15EC875801
0x94e4b2,90E8C6640A6A,FF15F8875801
0x94e994,90E8E7743169,FF1598835801
0x94ea22,90E88E883169,FF15A4835801
0x94ebcd,90E8E8723169,FF15E8845801
0x94f894,90E8AF783169,FF1594835801
0x94f8ad,90E8705B3169,FF1510845801
0x94f8c9,90E8EC653169,FF15E8845801
0x94f8f9,90E8B7793169,FF15A4835801
0x94f953,90E8AA603169,FF154C845801
0x94f99d,90E818653169,FF15E8845801
0x94fa59,90E8EA763169,FF1594835801
0x94fa75,90E8A8593169,FF1510845801
0x94fab0,90E800783169,FF15A4835801
0x94fb72,90E843633169,FF15E8845801
0x94fc09,90E8F45D3169,FF154C845801
0x94fc3a,90E8C35D3169,FF154C845801
0x94fdb7,90E8FE603169,FF15E8845801
0x94ffcf,90E8AC5E3169,FF1598835801
0x95007b,90E835723169,FF15A4835801
0x950814,90E8A1563169,FF15E8845801
0x95293f,90E86B950A6A,FF15AC885801
0x952979,90E8CA473169,FF1594835801
0x9529a6,90E80F353169,FF15E8845801
0x952bbb,90E8FA323169,FF15E8845801
0x952bdd,90E827410A6A,FF1588885801
0x952bf5,90E8C0323169,FF15E8845801
0x952d22,90E8561C0A6A,FF15F8875801
0x952d89,90E8F2303169,FF1598835801
0x952d9c,90E814453169,FF15A4835801
0x952de7,90E8C9443169,FF15A4835801
0x952e4b,90E830303169,FF1598835801
0x952e5c,90E81F303169,FF1598835801
0x952ea6,90E80A443169,FF15A4835801
0x952eb4,90E8FC433169,FF15A4835801
0x9530c3,90E8ED413169,FF15A4835801
0x9530d1,90E8DF413169,FF15A4835801
0x953120,90E9952D3169,FF25E8845801
0x953163,90E8522D3169,FF15E8845801
0x953174,90E8412D3169,FF15E8845801
0x953286,90E82A403169,FF15A4835801
0x953294,90E81C403169,FF15A4835801
0x953326,90E88A3F3169,FF15A4835801
0x953334,90E87C3F3169,FF15A4835801
0x9539b4,90E846B16F75,FF1514835801
0x953b33,90E848233169,FF1598835801
0x953b7e,90E80CA76F75,FF1510835801
0x953b8d,90E823373169,FF15A4835801
0x953ba2,90E8FE8D3269,FF1550845801
0x953bba,90E8E3393169,FF151C845801
0x953bcc,90E8E9223169,FF15E8845801
0x953c0c,90E87EA66F75,FF1510835801
0x953c1e,90E892363169,FF15A4835801
0x953c33,90E86D8D3269,FF1550845801
0x953c4b,90E852393169,FF151C845801
0x953c5d,90E858223169,FF15E8845801
0x953c78,90E83D223169,FF15E8845801
0x953d02,90E87E353169,FF15F0845801
0x953d19,90E8BF353169,FF1518845801
0x953d43,90E86D353169,FF15A4835801
0x953d4e,90E84F383169,FF151C845801
0x953d5d,90E87B353169,FF1518845801
0x953d94,90E8EC343169,FF15F0845801
0x953dc9,90E8EC203169,FF15E8845801
0x953e3d,90E873343169,FF15A4835801
0x953fbe,90E83CAB6F75,FF1514835801
0x95420a,90E85D0D0E6A,FF1554885801
0x954a01,90E842273169,FF1594835801
0x954bf0,90E8D3800D6A,FF15F0875801
0x954cb1,90E812800D6A,FF15F0875801
0x954cff,90E8C47F0D6A,FF15F0875801
0x954d52,90E8717F0D6A,FF15F0875801
0x954e42,90E8DD1B0A6A,FF1520885801
0x955031,90E8927C0D6A,FF15F0875801
0x9550d6,90E8ED7B0D6A,FF15F0875801
0x955106,90E8BD7B0D6A,FF15F0875801
0x955154,90E86F7B0D6A,FF15F0875801
0x95519f,90E8247B0D6A,FF15F0875801
0x9551bb,90E8087B0D6A,FF15F0875801
0x95538a,90E839790D6A,FF15F0875801
0x9556f2,90E8511A3169,FF1594835801
0x9557b6,90E80D750D6A,FF15F0875801
0x9557e5,90E8DE740D6A,FF15F0875801
0x95580d,90E8B6740D6A,FF15F0875801
0x95583a,90E889740D6A,FF15F0875801
0x9558e6,90E8DD730D6A,FF15F0875801
0x95590a,90E8B9730D6A,FF15F0875801
0x955a8f,90E8A5640C6A,FF15EC875801
0x956288,90E8CBFD3169,FF15D0835801
0x9562b0,90E859283269,FF15D4835801
0x9562cb,90E888FD3169,FF15D0835801
0x9562f3,90E816283269,FF15D4835801
0x956311,90E85EFD3169,FF15B4835801
0x9563d5,90E87EFC3169,FF15D0835801
0x9563f1,90E818273269,FF15D4835801
0x95640f,90E860FC3169,FF15B4835801
0x95648e,90E8C5FB3169,FF15D0835801
0x956559,90E8B0253269,FF15D4835801
0x956577,90E8F8FA3169,FF15B4835801
0x9565f6,90E85DFA3169,FF15D0835801
0x956652,90E871660D6A,FF15F0875801
0x95666c,90E857660D6A,FF15F0875801
0x956679,90E84A660D6A,FF15F0875801
0x9566b9,90E80A660D6A,FF15F0875801
0x9566f7,90E8CC650D6A,FF15F0875801
0x95671e,90E8EB233269,FF15D4835801
0x95673c,90E833F93169,FF15B4835801
0x9567e2,90E871F83169,FF15D0835801
0x956822,90E8A1640D6A,FF15F0875801
0x956837,90E88C640D6A,FF15F0875801
0x95687b,90E848640D6A,FF15F0875801
0x95688d,90E836640D6A,FF15F0875801
0x9568b2,90E811640D6A,FF15F0875801
0x9568bd,90E806640D6A,FF15F0875801
0x956912,90E8B1630D6A,FF15F0875801
0x956927,90E89C630D6A,FF15F0875801
0x95696e,90E855630D6A,FF15F0875801
0x956980,90E843630D6A,FF15F0875801
0x9569a5,90E81E630D6A,FF15F0875801
0x9569b0,90E813630D6A,FF15F0875801
0x956cd6,90E8ED5F0D6A,FF15F0875801
0x956ce3,90E8E05F0D6A,FF15F0875801
0x956df8,90E8CB5E0D6A,FF15F0875801
0x956e0a,90E8B95E0D6A,FF15F0875801
0x956e17,90E8AC5E0D6A,FF15F0875801
0x957186,90E83D5B0D6A,FF15F0875801
0x9571b6,90E80D5B0D6A,FF15F0875801
0x9571e6,90E8DD5A0D6A,FF15F0875801
0x957216,90E8AD5A0D6A,FF15F0875801
0x95728f,90E8345A0D6A,FF15F0875801
0x957392,90E831590D6A,FF15F0875801
0x95748a,90E839580D6A,FF15F0875801
0x9574aa,90E819580D6A,FF15F0875801
0x9577a4,90E81F550D6A,FF15F0875801
0x9577b8,90E80B550D6A,FF15F0875801
0x9577f4,90E8CF540D6A,FF15F0875801
0x957876,90E84D540D6A,FF15F0875801
0x9578a6,90E81D540D6A,FF15F0875801
0x9578fa,90E8C9530D6A,FF15F0875801
0x957c62,90E8E1F43069,FF1594835801
0x957f6d,90E84C0E3269,FF1500845801
0x958001,90E8B80D3269,FF1500845801
0x958046,90E829E03169,FF15B4835801
0x9580ba,90E8094C0D6A,FF15F0875801
0x95811a,90E8A94B0D6A,FF15F0875801
0x95836f,90E8C53B0C6A,FF15EC875801
0x9583e3,90E8C9173269,FF1524845801
0x9586b0,90E809073269,FF1500845801
0x9586d2,90E89DD93169,FF15B4835801
0x958883,90E829133269,FF1524845801
0x958c1e,90E88E0F3269,FF1524845801
0x958da9,90E8030E3269,FF1524845801
0x959048,90E87B3C0D6A,FF15F0875801
0x959056,90E86D3C0D6A,FF15F0875801
0x959061,90E8623C0D6A,FF15F0875801
0x959118,90E8AB3B0D6A,FF15F0875801
0x959126,90E89D3B0D6A,FF15F0875801
0x959131,90E8923B0D6A,FF15F0875801
0x9591d8,90E8EB3A0D6A,FF15F0875801
0x9591e6,90E8DD3A0D6A,FF15F0875801
0x9591f1,90E8D23A0D6A,FF15F0875801
0x95933b,90E888390D6A,FF15F0875801
0x95934d,90E876390D6A,FF15F0875801
0x959358,90E86B390D6A,FF15F0875801
0x95a059,90E86A2C0D6A,FF15F0875801
0x95a289,90E83A2A0D6A,FF15F0875801
0x95a299,90E82A2A0D6A,FF15F0875801
0x95a533,90E890270D6A,FF15F0875801
0x95a54d,90E876270D6A,FF15F0875801
0x95a563,90E860270D6A,FF15F0875801
0x95a574,90E84F270D6A,FF15F0875801
0x95a5b8,90E80B270D6A,FF15F0875801
0x95a5c9,90E8FA260D6A,FF15F0875801
0x95a69d,90E826260D6A,FF15F0875801
0x95a6ae,90E815260D6A,FF15F0875801
0x95a786,90E83D250D6A,FF15F0875801
0x95a836,90E88D240D6A,FF15F0875801
0x95a841,90E882240D6A,FF15F0875801
0x95a990,90E833230D6A,FF15F0875801
0x95aa1a,90E8A9220D6A,FF15F0875801
0x95aeff,90E8C41D0D6A,FF15F0875801
0x95af37,90E88C1D0D6A,FF15F0875801
0x95af4b,90E8781D0D6A,FF15F0875801
0x95af76,90E84D1D0D6A,FF15F0875801
0x95afea,90E8D91C0D6A,FF15F0875801
0x95b0e1,90E8E21B0D6A,FF15F0875801
0x95b1ba,90E889BF3069,FF1594835801
0x95b3e1,90E8E2180D6A,FF15F0875801
0x95b4ba,90E889BC3069,FF1594835801
0x95b63f,90E884160D6A,FF15F0875801
0x95b82a,90E899140D6A,FF15F0875801
0x95b899,90E82A140D6A,FF15F0875801
0x95bbb8,90E867AE096A,FF1520885801
0x95bc09,90E816AE096A,FF1520885801
0x95bc58,90E8C7AD096A,FF1520885801
0x95bcd9,90E846AD096A,FF1520885801
0x95bd28,90E8F7AC096A,FF1520885801
0x95bd58,90E8C7AC096A,FF1520885801
0x95bdb8,90E867AC096A,FF1520885801
0x95bdfc,90E823AC096A,FF1520885801
0x95ce3c,90E887FE0C6A,FF15F0875801
0x95ce49,90E87AFE0C6A,FF15F0875801
0x95d036,90E88DFC0C6A,FF15F0875801
0x95d043,90E880FC0C6A,FF15F0875801
0x95d212,90E8B1FA0C6A,FF15F0875801
0x95d224,90E89FFA0C6A,FF15F0875801
0x95d22f,90E894FA0C6A,FF15F0875801
0x95d385,90E83EF90C6A,FF15F0875801
0x95d392,90E831F90C6A,FF15F0875801
0x95d618,90E8ABF60C6A,FF15F0875801
0x95d630,90E893F60C6A,FF15F0875801
0x95d63d,90E886F60C6A,FF15F0875801
0x95db8e,90E835F10C6A,FF15F0875801
0x95dba2,90E821F10C6A,FF15F0875801
0x95dbaf,90E814F10C6A,FF15F0875801
0x95dc6c,90E857F00C6A,FF15F0875801
0x95dc79,90E84AF00C6A,FF15F0875801
0x95dd9c,90E827EF0C6A,FF15F0875801
0x95ddc4,90E8FFEE0C6A,FF15F0875801
0x95ddcf,90E8F4EE0C6A,FF15F0875801
0x95de6e,90E855EE0C6A,FF15F0875801
0x95dfa5,90E81EED0C6A,FF15F0875801
0x95dfc1,90E802ED0C6A,FF15F0875801
0x95dfce,90E8F5EC0C6A,FF15F0875801
0x95eac6,90E8FDE10C6A,FF15F0875801
0x95eaf1,90E8D2E10C6A,FF15F0875801
0x95eafc,90E8C7E10C6A,FF15F0875801
0x95eb8d,90E836E10C6A,FF15F0875801
0x95ebb8,90E80BE10C6A,FF15F0875801
0x95ebc3,90E800E10C6A,FF15F0875801
0x95ee91,90E832DE0C6A,FF15F0875801
0x95efa9,90E81ADD0C6A,FF15F0875801
0x95f03a,90E889DC0C6A,FF15F0875801
0x95f4ca,90E8797C3069,FF1594835801
0x95f76d,90E856D50C6A,FF15F0875801
0x95f7ad,90E816D50C6A,FF15F0875801
0x95f8bb,90E888783069,FF1594835801
0x95f9ac,90E817D30C6A,FF15F0875801
0x95f9cd,90E8F6D20C6A,FF15F0875801
0x95fa2a,90E899D20C6A,FF15F0875801
0x95fd39,90E88ACF0C6A,FF15F0875801
0x95fd8a,90E8B9733069,FF1594835801
0x96034f,90E874C90C6A,FF15F0875801
0x96035c,90E867C90C6A,FF15F0875801
0x960681,90E842C60C6A,FF15F0875801
0x96070f,90E825B80B6A,FF15EC875801
0x96084f,90E8E5B60B6A,FF15EC875801
0x960de3,90E860633069,FF1594835801
