patch_addr,mem_old,patch
0xa57ba4,90E936496174,FF25B08A5801
0xa57baa,90E920096174,FF25B48A5801
0xa57bb6,90E9D4CB6074,FF25B88A5801
0xa57bbc,90E97E336274,FF25BC8A5801
0xa57bc2,90E9A8066174,FF25C08A5801
0xa57bc8,90E992746274,FF25C48A5801
0xa57bce,90E93C656174,FF25C88A5801
0xa57bd4,90E956DF6074,FF25CC8A5801
0xa57bda,90E9D0196274,FF25D08A5801
0xa57be0,90E94A706274,FF25D48A5801
0xa57a8a,90E9900B4D76,FF25DC895801
0xa57a90,90E92AAF6274,FF25E0895801
0xa57a96,90E9209B6274,FF25E4895801
0xa57a9c,90E95EB26274,FF25E8895801
0xa57aa2,90E9681A6174,FF25EC895801
0xa57aa8,90E9328F6274,FF25F0895801
0xa57aae,90E96C946274,FF25F4895801
0xa57ab4,90E9D69E6274,FF25F8895801
0xa57aba,90E9D0A26274,FF25FC895801
0xa57ac0,90E96AD96174,FF25008A5801
0xa57ac6,90E904CD6074,FF25048A5801
0x14ad346,90E99448BD73,FF25088A5801
0x14ad34c,90E99EB8BB73,FF250C8A5801
0x14ad33a,90E970F3BB73,FF25108A5801
0xa57b56,90E934426274,FF25148A5801
0xa57acc,90E97E9F6274,FF25188A5801
0xa57ad2,90E968256174,FF251C8A5801
0xa57ad8,90E972A96074,FF25208A5801
0xa57ade,90E9ACD56174,FF25248A5801
0xa57ae4,90E916446174,FF25288A5801
0xa57aea,90E9200E6174,FF252C8A5801
0xa57af0,90E9BA096174,FF25308A5801
0xa57af6,90E9D4B16274,FF25348A5801
0xa57afc,90E92EB26274,FF25388A5801
0xa57b02,90E948D16174,FF253C8A5801
0xa57b08,90E9A2D66174,FF25408A5801
0xa57b0e,90E98C2B6274,FF25448A5801
0xa57b14,90E976AA6274,FF25488A5801
0xa57b1a,90E9501E6274,FF254C8A5801
0xa57b20,90E94ACB6074,FF25508A5801
0xa57b26,90E9B4426174,FF25548A5801
0xa57b2c,90E9EEA86274,FF25588A5801
0xa57b32,90E9F8326174,FF255C8A5801
0xa57b38,90E9C2746474,FF25608A5801
0xa57b3e,90E90C086174,FF25648A5801
0xa57b44,90E976AF6274,FF25688A5801
0xa57b4a,90E940926274,FF256C8A5801
0xa57b50,90E91AAE6274,FF25708A5801
0xa57be6,90E904226774,FF25748A5801
0xa57b5c,90E9DE2F6274,FF25788A5801
0xa57b62,90E9E8066174,FF257C8A5801
0xa57b68,90E9024E6274,FF25808A5801
0xa57b6e,90E94CA46274,FF25848A5801
0xa57b74,90E946406174,FF25888A5801
0xa57b7a,90E9201F6174,FF258C8A5801
0xa57b80,90E94A4A6174,FF25908A5801
0xa57b86,90E9940A6174,FF25948A5801
0xa57b8c,90E96E3F6174,FF25988A5801
0xa57b92,90E9E8146174,FF259C8A5801
0xa57b98,90E9F2766274,FF25A08A5801
0xa57b9e,90E9DC496174,FF25A48A5801
0xa57ba4,90E936496174,FF25A88A5801
0xa57baa,90E920096174,FF25AC8A5801
0xa57bb6,90E9D4CB6074,FF25B08A5801
0xa57bbc,90E97E336274,FF25B48A5801
0xa57bc2,90E9A8066174,FF25B88A5801
0xa57bc8,90E992746274,FF25BC8A5801
0xa57bce,90E93C656174,FF25C08A5801
0xa57bd4,90E956DF6074,FF25C48A5801
0xa57bda,90E9D0196274,FF25C88A5801
0xa57be0,90E94A706274,FF25CC8A5801
0x14ac040,90E9FA54F672,FF25D88A5801
0x14ac03a,90E9C054F672,FF25DC8A5801
0x14ac034,90E9E654F672,FF25E08A5801
0x14ac016,90E9D44CDA71,FF25E88A5801
0x14ac02e,90E9BC8AD271,FF25EC8A5801
0x14ac028,90E9B26CCA71,FF25F08A5801
0x14ac022,90E938E1D771,FF25F48A5801
0x14ac01c,90E9FECDD271,FF25F88A5801
0x14abfec,90E90E56D171,FF25FC8A5801
0x14ac010,90E9FA19D971,FF25008B5801
0x14ac00a,90E9B01DD971,FF25048B5801
0x14ac004,90E93612D971,FF25088B5801
0x14abff2,90E958A3CA71,FF250C8B5801
0x14abff8,90E9129BCD71,FF25108B5801
0x14abffe,90E98CDFD771,FF25148B5801
0x14aa8dc,90E98E4F0E71,FF251C8B5801
0x14aa8d6,90E9B44F0E71,FF25208B5801
0x14aa8d0,90E92A930D71,FF25248B5801
0x14aa8ca,90E9E04F0E71,FF25288B5801
0x14aa8be,90E9DC9E0D71,FF252C8B5801
0x14aa8c4,90E906900D71,FF25308B5801
0x14eddf6,90E984384275,FF25388B5801
0x14ede1a,90E9B0834075,FF253C8B5801
0x14ede14,90E926B94375,FF25408B5801
0x14eddfc,90E97E1E4475,FF25448B5801
0x14ede02,90E9E8D84075,FF25488B5801
0x14ede08,90E9A2484075,FF254C8B5801
0x14ede0e,90E92C374275,FF25508B5801
0x14ede38,90E9C21D4475,FF25548B5801
0x14edde4,90E936D54075,FF25588B5801
0x14ede20,90E93AC74375,FF255C8B5801
0x14ede26,90E9F4624275,FF25608B5801
0x14ede2c,90E9EE3B4375,FF25648B5801
0x14ede32,90E9E8D24275,FF25688B5801
0x14eddea,90E970BE4375,FF256C8B5801
0x14eddf0,90E9EA094375,FF25708B5801
0x14eddde,90E98C114475,FF25748B5801
0x14aa8e8,90E9F2AD8F73,FF257C8B5801
0x14aa8e8,90E9F2AD8F73,FF25808B5801
0x14aa8f4,90E9E6AE8F73,FF25848B5801
0x14aa8fa,90E940B08F73,FF25888B5801
0x14aa900,90E90A569273,FF258C8B5801
0x14aa906,90E994579273,FF25908B5801
0x14aa90c,90E9EEBA8F73,FF25948B5801
0x14aa912,90E9A8F38F73,FF25988B5801
0x14aa918,90E982AF9073,FF259C8B5801
0x14aa91e,90E98CB19073,FF25A08B5801
0x14aa924,90E946799073,FF25A48B5801
0x14aa92a,90E9D0889073,FF25A88B5801
0x14aa930,90E97A899073,FF25AC8B5801
0x14aa936,90E9744A9073,FF25B08B5801
0x14aa93c,90E92E479073,FF25B48B5801
0x14aa942,90E9C8B68F73,FF25B88B5801
0x14aa948,90E9D27B9073,FF25BC8B5801
0x14fc11c,90E92E928A73,FF25C08B5801
0x14fc122,90E908FD8C73,FF25C48B5801
0x14aa94e,90E9FCB49073,FF25C88B5801
0x14aa954,90E906B09073,FF25CC8B5801
0x14fc128,90E9620D8D73,FF25D08B5801
0x14fc11c,90E92E928A73,FF25D48B5801
0x14aa95a,90E940AE8F73,FF25D88B5801
0x14aa960,90E95A229073,FF25DC8B5801
0x14aa966,90E924209073,FF25E08B5801
0x14aa96c,90E9EE409073,FF25E48B5801
0x14aa972,90E948C09073,FF25E88B5801
0x14aa978,90E992AD9073,FF25EC8B5801
0x14aa97e,90E9EC439073,FF25F08B5801
0x14aa984,90E9C6C69073,FF25F48B5801
0x14aa98a,90E960369073,FF25F88B5801
0x14aa990,90E9FAB39073,FF25FC8B5801
0x14aa996,90E9C41E9073,FF25008C5801
0x14aa99c,90E97EAE9273,FF25048C5801
0x14aa9a2,90E9B8B79073,FF25088C5801
0x14aa9a8,90E9E22E9073,FF250C8C5801
0x14aa9ae,90E99CB88F73,FF25108C5801
0x14aa9b4,90E9E6799073,FF25148C5801
0x14aa9ba,90E9C0CB8F73,FF25188C5801
0x14aa9c0,90E94AFE8F73,FF251C8C5801
0x14aa8e2,90E968B48F73,FF25208C5801
0xa5784a,90E9E5768D5F,FF25288C5801
0xa57826,90E97703905F,FF252C8C5801
0xa57850,90E95D758D5F,FF25308C5801
0xa57856,90E9B7B4B75F,FF25348C5801
0xa5782c,90E95618905F,FF25388C5801
0xa57832,90E99004905F,FF253C8C5801
0xa57814,90E98818905F,FF25408C5801
0xa5781a,90E95616905F,FF25448C5801
0xa5785c,90E9F2F6DF5F,FF25488C5801
0xa57862,90E9ECE4DB5F,FF254C8C5801
0xa57844,90E98B7B925F,FF25508C5801
0xa5783e,90E9EFE78F5F,FF25548C5801
0xa57838,90E97BA68F5F,FF25588C5801
0xa57820,90E9E904905F,FF255C8C5801
0x14eddd2,90E958EF6871,FF25648C5801
0x14eddcc,90E91EEF6871,FF25688C5801
0xf60e88,90E9923CBC71,FF256C8C5801
0x14ad10c,90E9A4A98367,FF25748C5801
0x14fc17c,90E977B78067,FF25788C5801
0x14fc176,90E984D48067,FF257C8C5801
0xf60ef4,90E9686E0769,FF25848C5801
0xf60efa,90E9796E0769,FF25888C5801
0xf60f00,90E9BE6B0769,FF258C8C5801
0xf60f06,90E97A6C0769,FF25908C5801
0xf60f0c,90E91BBD0569,FF25948C5801
0xf60f12,90E955990569,FF25988C5801
0xf60f18,90E9C7DB0569,FF259C8C5801
0xf60f1e,90E996D90569,FF25A08C5801
0xf60f24,90E97DD70569,FF25A48C5801
0xf60f2a,90E9A3960569,FF25A88C5801
0xf60f30,90E919E9FC68,FF25AC8C5801
0xf60f36,90E999EDFC68,FF25B08C5801
0xf60f3c,90E92083FB68,FF25B48C5801
0xf60f42,90E9C4880769,FF25B88C5801
0xf60f48,90E965860769,FF25BC8C5801
0xf60f4e,90E9447D0769,FF25C08C5801
0xf60ee8,90E9DFD00569,FF25C48C5801
0xf60ee2,90E929D10569,FF25C88C5801
0xf60edc,90E9C8FD0769,FF25CC8C5801
0xf60ed6,90E9FAED0769,FF25D08C5801
0xf60ed0,90E9160EFD68,FF25D48C5801
0xf60eca,90E9BAD50569,FF25D88C5801
0xf60ec4,90E95B990569,FF25DC8C5801
0xf60ebe,90E9CAE1FC68,FF25E08C5801
0xf60eb8,90E93C7EFB68,FF25E48C5801
0xf60eb2,90E935D60569,FF25E88C5801
0xf60eac,90E9767BFB68,FF25EC8C5801
0xf60ea6,90E9C9EBFC68,FF25F08C5801
0xf60e8e,90E9837DFB68,FF25F48C5801
0xf60e94,90E928F6FC68,FF25F88C5801
0xf60e9a,90E995F5FC68,FF25FC8C5801
0xf60ea0,90E9DBF7FC68,FF25008D5801
0xf60eee,90E9FEF0FC68,FF25048D5801
0x14ad100,90E90AE8DD67,FF250C8D5801
0xf610b0,90E96AB4B068,FF25148D5801
0xf610b6,90E904B3B068,FF25188D5801
0xf61080,90E9CA63AF68,FF251C8D5801
0xf610aa,90E970B1AE68,FF25208D5801
0xf610a4,90E9D664AF68,FF25248D5801
0xf6109e,90E9FCBAB068,FF25288D5801
0xf60ffc,90E94EB5B068,FF252C8D5801
0xf61092,90E978B5B068,FF25308D5801
0xf6108c,90E99E68AF68,FF25348D5801
0xf61086,90E92468AF68,FF25388D5801
0xf61002,90E93865AF68,FF253C8D5801
0xf61008,90E94267AF68,FF25408D5801
0xf6100e,90E90C67AF68,FF25448D5801
0xf61014,90E9D668AF68,FF25488D5801
0xf6107a,90E98069AF68,FF254C8D5801
0xf6101a,90E9106AAF68,FF25508D5801
0xf61020,90E9FAB9B068,FF25548D5801
0xf61026,90E9B4B9B068,FF25588D5801
0xf6102c,90E91EBAB068,FF255C8D5801
0xf61032,90E948BAB068,FF25608D5801
0xf61038,90E972BAB068,FF25648D5801
0xf6103e,90E9BCB3B068,FF25688D5801
0xf61044,90E9C6B6B068,FF256C8D5801
0xf6104a,90E96063AF68,FF25708D5801
0xf61050,90E92AB5B068,FF25748D5801
0xf61056,90E98466AF68,FF25788D5801
0xf6105c,90E91E64AF68,FF257C8D5801
0xf61062,90E94864AF68,FF25808D5801
0xf61068,90E9F24EB068,FF25848D5801
0xf6106e,90E9EC69AF68,FF25888D5801
0xf61074,90E9466AAF68,FF258C8D5801
0xf61098,90E992B3B068,FF25908D5801
0xf610c2,90E956099468,FF25988D5801
0xf610bc,90E9CA369468,FF259C8D5801
0xf610c8,90E991099468,FF25A08D5801
0xf60f6c,90E9FE1C5768,FF25A88D5801
0xf60f72,90E998205768,FF25AC8D5801
0xf60f78,90E932225768,FF25B08D5801
0xf60f7e,90E92C3D5768,FF25B48D5801
0xf60f84,90E9163A5768,FF25B88D5801
0xf60f8a,90E9401D5768,FF25BC8D5801
0xf60f90,90E96A095768,FF25C08D5801
0xf60f9c,90E96E4C5768,FF25C48D5801
0xf60fa2,90E958445768,FF25C88D5801
0xf60fa8,90E9F21C5768,FF25CC8D5801
0xf60f66,90E9E4495768,FF25D08D5801
0xf60fb4,90E9D6465768,FF25D48D5801
0xf60fba,90E9803D5768,FF25D88D5801
0xf60fc0,90E91A3D5768,FF25DC8D5801
0xf60fc6,90E9243E5768,FF25E08D5801
0xf60fcc,90E90E415768,FF25E48D5801
0xf60fd2,90E948475768,FF25E88D5801
0xf60fd8,90E9123F5768,FF25EC8D5801
0xf60fde,90E9BC3F5768,FF25F08D5801
0xf60fe4,90E9863D5768,FF25F48D5801
0xf60fea,90E9303F5768,FF25F88D5801
0xf60ff0,90E9CA3E5768,FF25FC8D5801
0xf60f60,90E9AA1E5768,FF25008E5801
0xf60f5a,90E9A01F5768,FF25048E5801
0xf60fae,90E98C145768,FF25088E5801
0xf60f54,90E926215768,FF250C8E5801
0xf60ff6,90E984405768,FF25108E5801
0xf60f96,90E9840F5768,FF25148E5801
0x14aa9cc,90E94E751868,FF251C8E5801
0x14aa9d2,90E918761868,FF25208E5801
0x14aa9c6,90E984761868,FF25248E5801
0x14ad3ca,90E920585D74,FF252C8E5801
0x14ad3c4,90E976585E74,FF25308E5801
0x14ad3be,90E99CFF5E74,FF25348E5801
0xa57c8e,90E91C570475,FF25388E5801
0xa57c88,90E9222E0775,FF253C8E5801
0xa57c82,90E92820DC75,FF25408E5801
0xa57802,90E9D8B58E69,FF25488E5801
0xa577fc,90E99EB98E69,FF254C8E5801
0xa577f6,90E914B98E69,FF25508E5801
0xa5780e,90E9BCB88E69,FF25548E5801
0xa57808,90E902BA8E69,FF25588E5801
0xa577f0,90E9DA637A69,FF25608E5801
0xa577e4,90E9463F7A69,FF25648E5801
0xa577ea,90E9C0537A69,FF25688E5801
